index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,boolean_2,boolean_3,boolean_4,integer_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,boolean_2_diff,boolean_3_diff,boolean_4_diff,Length_diff,freq
205,129,1,205,0,2000,5,True,True,True,True,1,1.045485499999984,219.754193398,1,0,0.0,0,0,0,0,0,0.9564934186079245
206,129,1,206,0,2000,5,True,True,True,True,1,1.037173800000005,220.791367198,1,0,0.0,0,0,0,0,0,0.9641585624318655
207,129,1,207,0,2000,5,True,True,True,True,1,1.0527973000000088,221.844164498,1,0,0.0,0,0,0,0,0,0.9498504602927759
208,129,1,208,0,2000,5,True,True,True,True,1,1.042596199999991,222.886760698,1,0,0.0,0,0,0,0,0,0.9591441058388747
209,129,1,209,0,2000,5,True,True,True,True,1,1.050955000000016,223.937715698,1,0,0.0,0,0,0,0,0,0.9515155263545867
210,129,1,210,0,2000,5,True,True,True,True,1,1.0631015999999818,225.000817298,1,0,0.0,0,0,0,0,0,0.9406438669643777
211,129,1,211,0,2000,5,True,True,True,True,1,1.0420000000000016,226.042817298,1,0,0.0,0,0,0,0,0,0.9596928982725513
212,129,1,212,0,2000,5,True,True,True,True,1,1.0524387000000104,227.095255998,1,0,0.0,0,0,0,0,0,0.9501741051521482
213,129,1,213,0,2000,5,True,True,True,True,1,1.0652728999999963,228.160528898,1,0,0.0,0,0,0,0,0,0.9387265929697484
214,129,1,214,0,2000,5,True,True,True,True,1,1.0551054000000022,229.215634298,1,0,0.0,0,0,0,0,0,0.9477726111533482
215,129,1,215,0,2000,5,True,True,True,True,1,1.0558997999999915,230.271534098,1,0,0.0,0,0,0,0,0,0.9470595600075008
216,129,1,216,0,2000,5,True,True,True,True,1,1.04821960000001,231.319753698,1,0,0.0,0,0,0,0,0,0.9539985705285329
217,129,1,217,0,2000,5,True,True,True,True,1,1.0502994,232.370053098,1,0,0.0,0,0,0,0,0,0.9521094651677416
218,129,1,218,0,2000,5,True,True,True,True,1,1.0674204999999972,233.437473598,1,0,0.0,0,0,0,0,0,0.9368379190768799
219,129,1,219,0,2000,5,True,True,True,True,1,1.044356700000009,234.481830298,1,0,0.0,0,0,0,0,0,0.9575272509861731
220,129,1,220,0,2000,5,True,True,True,True,1,1.0649081999999908,235.546738498,1,0,0.0,0,0,0,0,0,0.9390480794494855
221,129,1,221,0,2000,5,True,True,True,True,1,1.0512027999999989,236.597941298,1,0,0.0,0,0,0,0,0,0.9512912256322006
222,129,1,222,0,2000,5,True,True,True,True,1,1.0695024999999987,237.667443798,1,0,0.0,0,0,0,0,0,0.9350141771524623
223,129,1,223,0,2000,5,True,True,True,True,1,1.071272499999992,238.738716298,1,0,0.0,0,0,0,0,0,0.9334693086959737
224,129,1,224,0,2000,5,True,True,True,True,1,1.056008200000008,239.794724498,1,0,0.0,0,0,0,0,0,0.9469623436636122
225,129,1,225,0,2000,5,True,True,True,True,1,1.0795219999999972,240.874246498,1,0,0.0,0,0,0,0,0,0.9263359153403105
226,129,1,226,0,2000,5,True,True,True,True,1,1.060145900000009,241.934392398,1,0,0.0,0,0,0,0,0,0.9432663938048447
227,129,1,227,0,2000,5,True,True,True,True,1,1.0589204000000052,242.993312798,1,0,0.0,0,0,0,0,0,0.9443580461760819
228,129,1,228,0,2000,5,True,True,True,True,1,1.0642019000000005,244.057514698,1,0,0.0,0,0,0,0,0,0.9396713161290161
229,129,1,229,0,2000,5,True,True,True,True,1,1.0569376999999918,245.114452398,1,0,0.0,0,0,0,0,0,0.9461295590080738
230,129,1,230,0,2000,5,True,True,True,True,1,1.0529572000000087,246.167409598,1,0,0.0,0,0,0,0,0,0.9497062178785536
231,129,1,231,0,2000,5,True,True,True,True,1,1.0447283999999968,247.212137998,1,0,0.0,0,0,0,0,0,0.9571865759560122
232,129,1,232,0,2000,5,True,True,True,True,1,1.0560834999999995,248.268221498,1,0,0.0,0,0,0,0,0,0.9468948241308576
233,129,1,233,0,2000,5,True,True,True,True,1,1.0843650000000196,249.352586498,1,0,0.0,0,0,0,0,0,0.9221987061551986
234,129,1,234,0,2000,5,True,True,True,True,1,1.0611940000000004,250.413780498,1,0,0.0,0,0,0,0,0,0.9423347663104009
235,129,1,235,0,2000,5,True,True,True,True,1,1.061273299999982,251.475053798,1,0,0.0,0,0,0,0,0,0.9422643535835838
236,129,1,236,0,2000,5,True,True,True,True,1,1.0731117999999924,252.548165598,1,0,0.0,0,0,0,0,0,0.9318693541530408
237,129,1,237,0,2000,5,True,True,True,True,1,1.0589375000000132,253.607103098,1,0,0.0,0,0,0,0,0,0.9443427964350942
238,129,1,238,0,2000,5,True,True,True,True,1,1.052468699999963,254.659571798,1,0,0.0,0,0,0,0,0,0.9501470209993277
239,129,1,239,0,2000,5,True,True,True,True,1,1.044816800000035,255.704388598,1,0,0.0,0,0,0,0,0,0.9571055901857306
240,129,1,240,0,2000,5,True,True,True,True,1,1.0583176000000094,256.76270619800005,1,0,0.0,0,0,0,0,0,0.9448959367206887
241,129,1,241,0,2000,5,True,True,True,True,1,1.0577208999999923,257.82042709800004,1,0,0.0,0,0,0,0,0,0.9454289879305658
242,129,1,242,0,2000,5,True,True,True,True,1,1.0382224999999607,258.858649598,1,0,0.0,0,0,0,0,0,0.9631846738055069
243,129,1,243,0,2000,5,True,True,True,True,1,1.0498883000000203,259.908537898,1,0,0.0,0,0,0,0,0,0.9524822783528311
244,129,1,244,0,2000,5,True,True,True,True,1,1.0631306000000222,260.97166849800004,1,0,0.0,0,0,0,0,0,0.9406182081486311
245,129,1,245,0,2000,5,True,True,True,True,1,1.0621481000000017,262.03381659800004,1,0,0.0,0,0,0,0,0,0.941488291510382
246,129,1,246,0,2000,5,True,True,True,True,1,1.0629143999999542,263.096730998,1,0,0.0,0,0,0,0,0,0.9408095327338147
247,129,1,247,0,2000,5,True,True,True,True,1,1.0419542000000206,264.138685198,1,0,0.0,0,0,0,0,0,0.9597350824057144
248,129,1,248,0,2000,5,True,True,True,True,1,1.0753943000000277,265.21407949800005,1,0,0.0,0,0,0,0,0,0.9298914825938489
249,129,1,249,0,2000,5,True,True,True,True,1,1.068529299999966,266.282608798,1,0,0.0,0,0,0,0,0,0.9358657736386188
250,129,1,250,0,2000,5,True,True,True,True,1,1.0455678000000148,267.328176598,1,0,0.0,0,0,0,0,0,0.956418129938571
251,129,1,251,0,2000,5,True,True,True,True,1,1.075388499999974,268.403565098,1,0,0.0,0,0,0,0,0,0.9298964978703269
252,129,1,252,0,2000,5,True,True,True,True,1,1.044582000000048,269.44814709800005,1,0,0.0,0,0,0,0,0,0.9573207273339517
253,129,1,253,0,2000,5,True,True,True,True,1,1.050335299999972,270.498482398,1,0,0.0,0,0,0,0,0,0.9520769224837313
254,129,1,254,0,2000,5,True,True,True,True,1,1.0586099000000218,271.55709229800004,1,0,0.0,0,0,0,0,0,0.944635035058693
255,129,1,255,0,2000,5,True,True,True,True,1,1.0418634999999767,272.598955798,1,0,0.0,0,0,0,0,0,0.9598186326711919
256,129,1,256,0,2000,5,True,True,True,True,1,1.0778841000000057,273.676839898,1,0,0.0,0,0,0,0,0,0.9277435301253583
257,129,1,257,0,2000,5,True,True,True,True,1,1.068325399999992,274.745165298,1,0,0.0,0,0,0,0,0,0.9360443924669464
258,129,1,258,0,2000,5,True,True,True,True,1,1.0584736000000134,275.80363889800003,1,0,0.0,0,0,0,0,0,0.9447566760285635
259,129,1,259,0,2000,5,True,True,True,True,1,1.0525216999999998,276.85616059800003,1,0,0.0,0,0,0,0,0,0.9500991761024976
260,129,1,260,0,2000,5,True,True,True,True,1,1.0737770999999725,277.929937698,1,0,0.0,0,0,0,0,0,0.9312919785680153
261,129,1,261,0,2000,5,True,True,True,True,1,1.0629891000000384,278.99292679800004,1,0,0.0,0,0,0,0,0,0.9407434187236386
262,129,1,262,0,2000,5,True,True,True,True,1,1.055356999999958,280.048283798,1,0,0.0,0,0,0,0,0,0.9475466595664215
263,129,1,263,0,2000,5,True,True,True,True,1,1.0737940000000208,281.122077798,1,0,0.0,0,0,0,0,0,0.931277321348397
264,129,1,264,0,2000,5,True,True,True,True,1,1.0459127000000308,282.16799049800005,1,0,0.0,0,0,0,0,0,0.9561027416532666
265,129,1,265,0,2000,5,True,True,True,True,1,1.0428659999999468,283.210856498,1,0,0.0,0,0,0,0,0,0.9588959655411635
266,129,1,266,0,2000,5,True,True,True,True,1,1.0554879000000028,284.266344398,1,0,0.0,0,0,0,0,0,0.9474291462744361
267,129,1,267,0,2000,5,True,True,True,True,1,1.0596462999999972,285.325990698,1,0,0.0,0,0,0,0,0,0.9437111232304616
268,129,1,268,0,2000,5,True,True,True,True,1,1.0524860000000444,286.37847669800004,1,0,0.0,0,0,0,0,0,0.9501314031730187
269,129,1,269,0,2000,5,True,True,True,True,1,1.061581600000011,287.44005829800005,1,0,0.0,0,0,0,0,0,0.9419907051893041
270,129,1,270,0,2000,5,True,True,True,True,1,1.0508280999999895,288.49088639800004,1,0,0.0,0,0,0,0,0,0.9516304331793278
271,129,1,271,0,2000,5,True,True,True,True,1,1.0533394999999928,289.54422589800004,1,0,0.0,0,0,0,0,0,0.9493615306366151
272,129,1,272,0,2000,5,True,True,True,True,1,1.0791633999999704,290.623389298,1,0,0.0,0,0,0,0,0,0.9266437316165721
273,129,1,273,0,2000,5,True,True,True,True,1,1.0226049999999989,291.645994298,1,0,0.0,0,0,0,0,0,0.9778946905207789
274,129,1,274,0,2000,5,True,True,True,True,1,1.051543200000026,292.69753749800003,1,0,0.0,0,0,0,0,0,0.950983278670791
275,129,1,275,0,2000,5,True,True,True,True,1,1.0452632999999878,293.742800798,1,0,0.0,0,0,0,0,0,0.9566967480825278
276,129,1,276,0,2000,5,True,True,True,True,1,1.063710800000024,294.80651159800004,1,0,0.0,0,0,0,0,0,0.9401051488806709
277,129,1,277,0,2000,5,True,True,True,True,1,1.067730499999982,295.874242098,1,0,0.0,0,0,0,0,0,0.9365659218314143
278,129,1,278,0,2000,5,True,True,True,True,1,1.0500734999999963,296.924315598,1,0,0.0,0,0,0,0,0,0.9523142903806291
279,129,1,279,0,2000,5,True,True,True,True,1,1.0577385000000277,297.98205409800005,1,0,0.0,0,0,0,0,0,0.9454132566792017
280,129,1,280,0,2000,5,True,True,True,True,1,1.057665399999962,299.039719498,1,0,0.0,0,0,0,0,0,0.9454785984301236
281,129,1,281,0,2000,5,True,True,True,True,1,1.054270000000031,300.09398949800004,1,0,0.0,0,0,0,0,0,0.9485236229808025
282,129,1,282,0,2000,5,True,True,True,True,1,1.0588363999999617,301.152825898,1,0,0.0,0,0,0,0,0,0.9444329643371121
283,129,1,283,0,2000,5,True,True,True,True,1,1.04512840000001,302.197954298,1,0,0.0,0,0,0,0,0,0.9568202337626558
284,129,1,284,0,2000,5,True,True,True,True,1,1.0572453999999991,303.255199698,1,0,0.0,0,0,0,0,0,0.9458541980887322
285,129,1,285,0,2000,5,True,True,True,True,1,1.0629021000000307,304.31810179800004,1,0,0.0,0,0,0,0,0,0.9408204198674281
286,129,1,286,0,2000,5,True,True,True,True,1,1.0654897000000003,305.38359149800004,1,0,0.0,0,0,0,0,0,0.9385355860314742
287,129,1,287,0,2000,5,True,True,True,True,1,1.0535237999999936,306.43711529800004,1,0,0.0,0,0,0,0,0,0.949195452442561
288,129,1,288,0,2000,5,True,True,True,True,1,1.0457322999999974,307.48284759800003,1,0,0.0,0,0,0,0,0,0.9562676795963962
289,129,1,289,0,2000,5,True,True,True,True,1,1.038257499999986,308.521105098,1,0,0.0,0,0,0,0,0,0.963152204535015
290,129,1,290,0,2000,5,True,True,True,True,1,1.0629033000000163,309.58400839800004,1,0,0.0,0,0,0,0,0,0.9408193576969651
291,129,1,291,0,2000,5,True,True,True,True,1,1.057039799999984,310.641048198,1,0,0.0,0,0,0,0,0,0.9460381718834192
292,129,1,292,0,2000,5,True,True,True,True,1,1.0694404999999847,311.710488698,1,0,0.0,0,0,0,0,0,0.9350683838885981
293,129,1,293,0,2000,5,True,True,True,True,1,1.0619100000000117,312.772398698,1,0,0.0,0,0,0,0,0,0.9416993907204838
294,129,1,294,0,2000,5,True,True,True,True,1,1.0558884000000148,313.82828709800003,1,0,0.0,0,0,0,0,0,0.9470697850265103
295,129,1,295,0,2000,5,True,True,True,True,1,1.0651227999999833,314.893409898,1,0,0.0,0,0,0,0,0,0.9388588808727178
296,129,1,296,0,2000,5,True,True,True,True,1,1.062793900000031,315.95620379800005,1,0,0.0,0,0,0,0,0,0.9409162020971054
297,129,1,297,0,2000,5,True,True,True,True,1,1.0693254999999908,317.02552929800004,1,0,0.0,0,0,0,0,0,0.9351689452837406
298,129,1,298,0,2000,5,True,True,True,True,1,1.070589699999971,318.096118998,1,0,0.0,0,0,0,0,0,0.9340646561423365
299,129,1,299,0,2000,5,True,True,True,True,1,1.063404700000035,319.15952369800004,1,0,0.0,0,0,0,0,0,0.9403757572257928
300,129,1,300,0,2000,5,True,True,True,True,1,1.0509318000000007,320.21045549800004,1,0,0.0,0,0,0,0,0,0.9515365316759844
301,129,1,301,0,2000,5,True,True,True,True,1,1.0588359999999852,321.26929149800003,1,0,0.0,0,0,0,0,0,0.9444333211186755
302,129,1,302,0,2000,5,True,True,True,True,1,1.062182699999994,322.331474198,1,0,0.0,0,0,0,0,0,0.9414576230624032
303,129,1,303,0,2000,5,True,True,True,True,1,1.067930400000023,323.39940459800005,1,0,0.0,0,0,0,0,0,0.936390611223333
304,129,1,304,0,2000,5,True,True,True,True,1,1.0670237999999586,324.466428398,1,0,0.0,0,0,0,0,0,0.9371862183393087
305,129,1,305,0,2000,5,True,True,True,True,1,1.0505550999999969,325.516983498,1,0,0.0,0,0,0,0,0,0.9518777263562882
306,129,1,306,0,2000,5,True,True,True,True,1,1.0445081999999957,326.561491698,1,0,0.0,0,0,0,0,0,0.9573883670803198
307,129,1,307,0,2000,5,True,True,True,True,1,1.0338511000000494,327.59534279800005,1,0,0.0,0,0,0,0,0,0.9672572771842601
308,129,1,308,0,2000,5,True,True,True,True,1,1.0611392999999794,328.656482098,1,0,0.0,0,0,0,0,0,0.9423833421305001
309,129,1,309,0,2000,5,True,True,True,True,1,1.058128599999975,329.714610698,1,0,0.0,0,0,0,0,0,0.9450647114160071
310,129,1,310,0,2000,5,True,True,True,True,1,1.0544634999999971,330.769074198,1,0,0.0,0,0,0,0,0,0.9483495635458247
311,129,1,311,0,2000,5,True,True,True,True,1,1.0586492000000476,331.82772339800005,1,0,0.0,0,0,0,0,0,0.9445999675812866
312,129,1,312,0,2000,5,True,True,True,True,1,1.0455691999999883,332.87329259800003,1,0,0.0,0,0,0,0,0,0.956416849310415
313,129,1,313,0,2000,5,True,True,True,True,1,1.066883799999971,333.940176398,1,0,0.0,0,0,0,0,0,0.9373091989962049
314,129,1,314,0,2000,5,True,True,True,True,1,1.0494863000000123,334.989662698,1,0,0.0,0,0,0,0,0,0.9528471214917129
315,129,1,315,0,2000,5,True,True,True,True,1,1.0651470000000245,336.05480969800004,1,0,0.0,0,0,0,0,0,0.9388375501221681
316,129,1,316,0,2000,5,True,True,True,True,1,1.058249799999999,337.11305949800004,1,0,0.0,0,0,0,0,0,0.9449564743598355
317,129,1,317,0,2000,5,True,True,True,True,1,1.064427999999964,338.177487498,1,0,0.0,0,0,0,0,0,0.939471716264542
318,129,1,318,0,2000,5,True,True,True,True,1,1.0526000000000408,339.23008749800005,1,0,0.0,0,0,0,0,0,0.9500285008549888
319,129,1,319,0,2000,5,True,True,True,True,1,1.0511730000000057,340.28126049800005,1,0,0.0,0,0,0,0,0,0.951318194055588
320,129,1,320,0,2000,5,True,True,True,True,1,1.037837799999977,341.31909829800003,1,0,0.0,0,0,0,0,0,0.9635417017958126
321,129,1,321,0,2000,5,True,True,True,True,1,1.087396300000023,342.40649459800005,1,0,0.0,0,0,0,0,0,0.9196279222211615
322,129,1,322,0,2000,5,True,True,True,True,1,1.0500950999999643,343.456589698,1,0,0.0,0,0,0,0,0,0.9522947016894318
323,129,1,323,0,2000,5,True,True,True,True,1,1.0584476000000222,344.51503729800004,1,0,0.0,0,0,0,0,0,0.9447798832932107
324,129,1,324,0,2000,5,True,True,True,True,1,1.0528779999999642,345.567915298,1,0,0.0,0,0,0,0,0,0.9497776570505168
325,129,1,325,0,2000,5,True,True,True,True,1,1.065636300000051,346.63355159800005,1,0,0.0,0,0,0,0,0,0.9384064713260538
326,129,1,326,0,2000,5,True,True,True,True,1,1.055898999999954,347.689450598,1,0,0.0,0,0,0,0,0,0.9470602775455262
327,129,1,327,0,2000,5,True,True,True,True,1,1.0567411000000106,348.746191698,1,0,0.0,0,0,0,0,0,0.9463055804302396
328,129,1,328,0,2000,5,True,True,True,True,1,1.0605176000000256,349.80670929800004,1,0,0.0,0,0,0,0,0,0.9429357890901348
329,129,1,329,0,2000,5,True,True,True,True,1,1.0705807999999593,350.877290098,1,0,0.0,0,0,0,0,0,0.9340724212502579
330,129,1,330,0,2000,5,True,True,True,True,1,1.0690361000000053,351.946326198,1,0,0.0,0,0,0,0,0,0.9354221059513286
331,129,1,331,0,2000,5,True,True,True,True,1,1.0591316000000006,353.005457798,1,0,0.0,0,0,0,0,0,0.9441697330152357
332,129,1,332,0,2000,5,True,True,True,True,1,1.0481459000000086,354.053603698,1,0,0.0,0,0,0,0,0,0.9540656505931013
333,129,1,333,0,2000,5,True,True,True,True,1,1.04219599999999,355.095799698,1,0,0.0,0,0,0,0,0,0.9595124141716238
334,129,1,334,0,2000,5,True,True,True,True,1,1.050369000000046,356.14616869800005,1,0,0.0,0,0,0,0,0,0.95204637608303
335,129,1,335,0,2000,5,True,True,True,True,1,1.049094499999967,357.195263198,1,0,0.0,0,0,0,0,0,0.9532029764716443
336,129,1,336,0,2000,5,True,True,True,True,1,1.0550008999999818,358.250264098,1,0,0.0,0,0,0,0,0,0.9478664899717311
337,129,1,337,0,2000,5,True,True,True,True,1,1.0585475000000315,359.30881159800003,1,0,0.0,0,0,0,0,0,0.944690720066856
338,129,1,338,0,2000,5,True,True,True,True,1,1.0613817999999924,360.370193398,1,0,0.0,0,0,0,0,0,0.9421680303920862
339,129,1,339,0,2000,5,True,True,True,True,1,1.0595202000000086,361.429713598,1,0,0.0,0,0,0,0,0,0.9438234400816444
340,129,1,340,0,2000,5,True,True,True,True,1,1.053420899999992,362.483134498,1,0,0.0,0,0,0,0,0,0.9492881715181534
341,129,1,341,0,2000,5,True,True,True,True,1,1.0411172999999962,363.524251798,1,0,0.0,0,0,0,0,0,0.960506563477529
342,129,1,342,0,2000,5,True,True,True,True,1,1.0818401999999878,364.606091998,1,0,0.0,0,0,0,0,0,0.924350934638971
343,129,1,343,0,2000,5,True,True,True,True,1,1.0537249000000202,365.659816898,1,0,0.0,0,0,0,0,0,0.9490143015506047
344,129,1,344,0,2000,5,True,True,True,True,1,1.0601515000000177,366.7199683980001,1,0,0.0,0,0,0,0,0,0.9432614112228143
345,129,1,345,0,2000,5,True,True,True,True,1,1.0533395999999584,367.773307998,1,0,0.0,0,0,0,0,0,0.949361440507923
346,129,1,346,0,2000,5,True,True,True,True,1,1.0645042000000444,368.8378121980001,1,0,0.0,0,0,0,0,0,0.9394044664172845
347,129,1,347,0,2000,5,True,True,True,True,1,1.0760923999999932,369.913904598,1,0,0.0,0,0,0,0,0,0.9292882284086444
348,129,1,348,0,2000,5,True,True,True,True,1,1.051505700000007,370.96541029800005,1,0,0.0,0,0,0,0,0,0.9510171937251441
349,129,1,349,0,2000,5,True,True,True,True,1,1.0575476999999864,372.022957998,1,0,0.0,0,0,0,0,0,0.9455838256752039
350,129,1,350,0,2000,5,True,True,True,True,1,1.0487721999999735,373.071730198,1,0,0.0,0,0,0,0,0,0.9534959069281445
351,129,1,351,0,2000,5,True,True,True,True,1,1.044680900000003,374.116411098,1,0,0.0,0,0,0,0,0,0.9572300977264896
352,129,1,352,0,2000,5,True,True,True,True,1,1.0863970000000336,375.2028080980001,1,0,0.0,0,0,0,0,0,0.9204738231051531
353,129,1,353,0,2000,5,True,True,True,True,1,1.057107099999996,376.259915198,1,0,0.0,0,0,0,0,0,0.9459779430106975
354,129,1,354,0,2000,5,True,True,True,True,1,1.042414199999996,377.302329398,1,0,0.0,0,0,0,0,0,0.9593115673213237
355,129,1,355,0,2000,5,True,True,True,True,1,1.0794865999999956,378.381815998,1,0,0.0,0,0,0,0,0,0.9263662930137382
356,129,1,356,0,2000,5,True,True,True,True,1,1.0603547999999705,379.442170798,1,0,0.0,0,0,0,0,0,0.9430805613366656
357,129,1,357,0,2000,5,True,True,True,True,1,1.0639418000000092,380.506112598,1,0,0.0,0,0,0,0,0,0.9399010359401158
358,129,1,358,0,2000,5,True,True,True,True,1,1.0639307000000144,381.570043298,1,0,0.0,0,0,0,0,0,0.9399108419373428
359,129,1,359,0,2000,5,True,True,True,True,1,1.061197199999981,382.631240498,1,0,0.0,0,0,0,0,0,0.9423319247355891
360,129,1,360,0,2000,5,True,True,True,True,1,1.0630244000000175,383.694264898,1,0,0.0,0,0,0,0,0,0.9407121793253133
361,129,1,361,0,2000,5,True,True,True,True,1,1.0604913000000238,384.75475619800005,1,0,0.0,0,0,0,0,0,0.9429591737338888
362,129,1,362,0,2000,5,True,True,True,True,1,1.0584961999999791,385.813252398,1,0,0.0,0,0,0,0,0,0.9447365044862889
363,129,1,363,0,2000,5,True,True,True,True,1,1.0462539000000106,386.859506298,1,0,0.0,0,0,0,0,0,0.9557909413766484
364,129,1,364,0,2000,5,True,True,True,True,1,1.0441351000000054,387.9036413980001,1,0,0.0,0,0,0,0,0,0.9577304699363088
365,129,1,365,0,2000,5,True,True,True,True,1,1.0432746999999836,388.946916098,1,0,0.0,0,0,0,0,0,0.9585203206787395
366,129,1,366,0,2000,5,True,True,True,True,1,1.0296652000000108,389.976581298,1,0,0.0,0,0,0,0,0,0.9711894701306691
367,129,1,367,0,2000,5,True,True,True,True,1,1.0424674999999866,391.019048798,1,0,0.0,0,0,0,0,0,0.959262518975424
368,129,1,368,0,2000,5,True,True,True,True,1,1.093906699999991,392.112955498,1,0,0.0,0,0,0,0,0,0.9141547446413925
369,129,1,369,0,2000,5,True,True,True,True,1,1.036246800000015,393.149202298,1,0,0.0,0,0,0,0,0,0.965021074130203
370,129,1,370,0,2000,5,True,True,True,True,1,1.0554577999999992,394.204660098,1,0,0.0,0,0,0,0,0,0.9474561654667772
371,129,1,371,0,2000,5,True,True,True,True,1,1.018207700000005,395.222867798,1,0,0.0,0,0,0,0,0,0.9821178920567927
372,129,1,372,0,2000,5,True,True,True,True,1,1.1189650999999683,396.341832898,1,0,0.0,0,0,0,0,0,0.8936829218355679
373,129,1,373,0,2000,5,True,True,True,True,1,1.0374593000000232,397.379292198,1,0,0.0,0,0,0,0,0,0.9638932341731167
374,129,1,374,0,2000,5,True,True,True,True,1,1.049783399999967,398.429075598,1,0,0.0,0,0,0,0,0,0.952577455501803
375,129,1,375,0,2000,5,True,True,True,True,1,1.051217700000052,399.4802932980001,1,0,0.0,0,0,0,0,0,0.951277741993833
376,129,1,376,0,2000,5,True,True,True,True,1,1.0495085000000015,400.5298017980001,1,0,0.0,0,0,0,0,0,0.952826966146533
377,129,1,377,0,2000,5,True,True,True,True,1,1.0473452999999608,401.577147098,1,0,0.0,0,0,0,0,0,0.9547949468050674
378,129,1,378,0,2000,5,True,True,True,True,1,1.0525191000000405,402.62966619800005,1,0,0.0,0,0,0,0,0,0.9501015230982142
379,129,1,379,0,2000,5,True,True,True,True,1,1.0494605999999749,403.679126798,1,0,0.0,0,0,0,0,0,0.9528704555464245
380,129,1,380,0,2000,5,True,True,True,True,1,1.0321281999999885,404.711254998,1,0,0.0,0,0,0,0,0,0.9688718901392396
381,129,1,381,0,2000,5,True,True,True,True,1,1.0408805000000143,405.752135498,1,0,0.0,0,0,0,0,0,0.9607250784311804
382,129,1,382,0,2000,5,True,True,True,True,1,1.0940307999999843,406.846166298,1,0,0.0,0,0,0,0,0,0.9140510486542192
383,129,1,383,0,2000,5,True,True,True,True,1,1.098182100000031,407.9443483980001,1,0,0.0,0,0,0,0,0,0.9105957928106567
384,129,1,384,0,2000,5,True,True,True,True,1,1.037196699999981,408.981545098,1,0,0.0,0,0,0,0,0,0.9641372750221999
385,129,1,385,0,2000,5,True,True,True,True,1,1.041486899999995,410.023031998,1,0,0.0,0,0,0,0,0,0.9601657015561162
386,129,1,386,0,2000,5,True,True,True,True,1,1.0588445000000206,411.081876498,1,0,0.0,0,0,0,0,0,0.9444257395679729
387,129,1,387,0,2000,5,True,True,True,True,1,1.0459796999999753,412.127856198,1,0,0.0,0,0,0,0,0,0.9560414987021484
388,129,1,388,0,2000,5,True,True,True,True,1,1.0132722000000172,413.141128398,1,0,0.0,0,0,0,0,0,0.9869016440004799
389,129,1,389,0,2000,5,True,True,True,True,1,1.0315165000000093,414.172644898,1,0,0.0,0,0,0,0,0,0.969446441234814
390,129,1,390,0,2000,5,True,True,True,True,1,1.0312399999999684,415.203884898,1,0,0.0,0,0,0,0,0,0.9697063729103125
391,129,1,391,0,2000,5,True,True,True,True,1,1.0405521000000135,416.244436998,1,0,0.0,0,0,0,0,0,0.9610282848883656
392,129,1,392,0,2000,5,True,True,True,True,1,1.041934700000013,417.286371698,1,0,0.0,0,0,0,0,0,0.959753044024724
393,129,1,393,0,2000,5,True,True,True,True,1,1.0332763000000114,418.3196479980001,1,0,0.0,0,0,0,0,0,0.9677953515434246
394,129,1,394,0,2000,5,True,True,True,True,1,1.0465787999999634,419.366226798,1,0,0.0,0,0,0,0,0,0.9554942255662306
395,129,1,395,0,2000,5,True,True,True,True,1,1.038997900000027,420.405224698,1,0,0.0,0,0,0,0,0,0.962465852914596
396,129,1,396,0,2000,5,True,True,True,True,1,1.0268702999999846,421.432094998,1,0,0.0,0,0,0,0,0,0.9738328199773769
397,129,1,397,0,2000,5,True,True,True,True,1,1.0458754,422.477970398,1,0,0.0,0,0,0,0,0,0.9561368400098139
398,129,1,398,0,2000,5,True,True,True,True,1,1.0336197999999968,423.511590198,1,0,0.0,0,0,0,0,0,0.9674737267997412
399,129,1,399,0,2000,5,True,True,True,True,1,1.0297348000000284,424.5413249980001,1,0,0.0,0,0,0,0,0,0.9711238272222833
400,129,1,400,0,2000,5,True,True,True,True,1,1.023842899999977,425.565167898,1,0,0.0,0,0,0,0,0,0.9767123452240793
401,129,1,401,0,2000,5,True,True,True,True,1,1.069680500000004,426.634848398,1,0,0.0,0,0,0,0,0,0.9348585862787966
402,129,1,402,0,2000,5,True,True,True,True,1,1.0361892999999895,427.671037698,1,0,0.0,0,0,0,0,0,0.9650746248779157
403,129,1,403,0,2000,5,True,True,True,True,1,1.0478365000000167,428.718874198,1,0,0.0,0,0,0,0,0,0.9543473623986033
404,129,1,404,0,2000,5,True,True,True,True,1,1.0328887999999663,429.751762998,1,0,0.0,0,0,0,0,0,0.9681584309947331
405,129,1,405,0,2000,5,True,True,True,True,1,1.0433528000000365,430.795115798,1,0,0.0,0,0,0,0,0,0.9584485707997956
406,129,1,406,0,2000,5,True,True,True,True,1,1.0357151000000044,431.830830898,1,0,0.0,0,0,0,0,0,0.9655164822835891
407,129,1,407,0,2000,5,True,True,True,True,1,1.0379292000000078,432.86876009800005,1,0,0.0,0,0,0,0,0,0.9634568523556255
408,129,1,408,0,2000,5,True,True,True,True,1,1.1058348999999907,433.974594998,1,0,0.0,0,0,0,0,0,0.9042941220249138
409,129,1,409,0,2000,5,True,True,True,True,1,1.025385099999994,434.999980098,1,0,0.0,0,0,0,0,0,0.9752433500350315
410,129,1,410,0,2000,5,True,True,True,True,1,1.0357261999999992,436.035706298,1,0,0.0,0,0,0,0,0,0.9655061347294303
